time,YellowCarCo,YellowCarCm,GreenCarCo,GreenCarCm,YellowCarSpeed,YellowCarPositionX,YellowCarPositionZ,GreenCarSpeed,GreenCarPositionX,GreenCarPositionZ,distance,CoButton,CmButton
0,1.42,1,1,1,0,143,100,0,143,60,40,False,False
1,1.42,1,1,1,32.79968,143,110.3134,40.14267,143,71.34145,38.97192,False,False
2,1.42,1,1,1,29.91989,143,118.9426,39.99985,143,82.69476,36.24786,False,False
3,1.42,1,1,1,29.91989,143,127.4199,40.14404,143,94.04887,33.37104,False,False
4,1.42,1,1,1,29.91852,143,135.8969,39.99985,143,105.4022,30.49466,False,False
5,1.42,1,1,1.327342,29.91852,143,144.3738,38.19946,143,116.529,27.84476,False,False
6,1.42,1,1,1.427467,29.91852,143,152.8507,36.97586,143,127.0842,25.76644,False,False
7,1.42,1.147648,1,1.462513,29.91852,143,161.3276,36.97174,143,137.5603,23.76733,False,False
8,1.42,1.409456,1,1.478489,29.91852,143,169.8045,36.97449,143,148.0363,21.76825,False,False
9,1.42,1.476273,1,1.486799,29.91852,143,178.2814,36.97449,143,158.5122,19.76918,False,False
10,1,1.48889,1,1.491501,31.36047,143,186.8024,36.97174,143,168.9883,17.81415,False,False
11,1,1.493159,1,1.494327,38.70483,143,196.7484,36.97449,143,179.4643,17.28418,False,False
12,1,1.34149,1,1.494779,40.07263,143,208.0477,36.97449,143,189.9403,18.10742,False,False
13,1,1.42169,1.130728,1.495398,29.84711,143,218.8414,36.97449,143,200.4163,18.42505,False,False
14,1,1.460989,1.092596,1.496795,37.19147,143,228.3589,36.97449,143,210.8924,17.46657,False,False
15,1,1.309506,1.056248,1.497207,39.99847,143,239.5505,36.97449,143,221.3684,18.18204,False,False
16,1,1.406028,1.027743,1.497349,36.76025,143,250.848,36.97449,143,231.8445,19.00351,False,False
17,1,1.454779,1.37214,1.498095,35.39246,143,260.0976,36.97449,143,242.3206,17.77707,False,False
18,1,1.255912,1.355995,1.498442,39.92981,143,271.0241,36.97174,143,252.7966,18.22755,False,False
19,1,1.389486,1.337991,1.498457,40.07263,143,282.3582,36.97449,143,263.2726,19.0856,False,False
20,1,1.445509,1.454743,1.498808,33.30505,143,291.968,36.97449,143,273.7487,18.21927,False,False
21,1,1.126863,1.448848,1.49909,39.85291,143,302.4472,36.97449,143,284.2248,18.22235,False,False
22,1,1.364237,1.442132,1.499096,40.00122,143,313.7603,36.97449,143,294.7009,19.05933,False,False
23,1,1.429888,1.481478,1.499214,30.92651,143,324.111,36.97449,143,305.177,18.93396,False,False
24,1,1.462371,1.479041,1.499404,38.27087,143,333.9346,36.97449,143,315.6531,18.28143,False,False
25,1,1.325977,1.476469,1.499442,39.92981,143,345.2053,36.97449,143,326.1292,19.07605,False,False
26,1,1.407146,1.474367,1.499464,36.18347,143,356.4662,38.27087,143,336.6414,19.82477,False,False
27,1,1.456383,1.490459,1.499588,35.60669,143,365.7329,38.56201,143,347.5665,18.16641,False,False
28,1,1.26155,1.489335,1.499647,39.85291,143,376.692,38.56201,143,358.4924,18.19965,False,False
29,1,1.395674,1.488053,1.499649,40.00122,143,388.0051,38.56201,143,369.4183,18.58682,False,False
30,1,1.452689,1.495279,1.499722,34.09607,143,397.4583,38.56201,143,380.3442,17.11414,False,False
31,1,1.204442,1.494747,1.499773,40.07263,143,408.1259,38.56201,143,391.2701,16.85587,False,False
32,1,1.3919,1.49414,1.499771,39.92981,143,419.4592,38.56201,143,402.196,17.26324,False,False
33,1,1.45352,1.497509,1.499817,33.73352,143,428.9625,38.56201,143,413.1219,15.84061,False,False
34,1,1.182361,1.49724,1.499851,40.00122,143,439.5477,38.56201,143,424.0478,15.49991,False,False
35,1,1.397563,1.496934,1.49985,39.85291,143,450.86,38.56201,143,434.9737,15.88626,False,False
36,1,1.458622,1.498618,1.499881,34.23889,143,460.2115,38.56201,143,445.8996,14.31195,False,False
37,1,1.232196,1.498474,1.4999,39.92981,143,470.9108,38.56201,143,456.8255,14.0853,False,False
38,1,1.414193,1.49837,1.499904,34.88708,143,482.1184,38.56201,143,467.7514,14.36703,False,False
39,1,1.466559,1.499201,1.499923,35.89783,143,491.392,38.56201,143,478.6773,12.71469,False,False
40,1,1.314695,1.49912,1.499931,39.85291,143,502.3967,38.56201,143,489.6032,12.79352,False,False
41,1,1.43917,1.499566,1.499938,30.49805,143,512.8299,38.56201,143,500.5291,12.30078,False,False
42,1,1.475681,1.499522,1.499949,37.83691,143,522.5311,38.56201,143,511.455,11.07605,False,False
43,1,1.377854,1.499475,1.499953,40.06714,143,533.77,38.56201,143,522.3809,11.38916,False,False
44,1,1.459902,1.499732,1.49996,33.29956,143,543.3793,38.56201,143,533.3068,10.07257,False,False
45,1,1.162001,1.499707,1.499967,39.8584,143,553.8586,33.51929,143,543.2941,10.56451,False,False
46,1,1.415198,1.499688,1.499968,34.81567,143,565.046,33.51929,143,552.7912,12.25476,False,False
47,1,1.4653,1.49983,1.499974,35.82642,143,574.2991,33.51929,143,562.2883,12.0108,False,False
48,1,1.309785,1.499815,1.499976,40.06714,143,585.2975,33.51929,143,571.7855,13.51208,False,False
49,1,1.426603,1.4999,1.499978,29.84985,143,596.02,33.51929,143,581.2826,14.73737,False,False
50,1,1.464513,1.49989,1.499982,37.18872,143,605.5376,33.51929,143,590.7797,14.75787,False,False
51,1,1.325584,1.499881,1.499983,40.00122,143,616.7087,33.51929,143,600.2769,16.43188,False,False
52,1,1.414965,1.499875,1.499984,32.08008,143,627.7361,33.51929,143,609.774,17.96216,False,False
53,1,1.454965,1.499928,1.499987,36.25488,143,637.015,33.51929,143,619.2711,17.74384,False,False
54,1,1.274319,1.499922,1.499988,39.92432,143,648.0777,33.51929,143,628.7682,19.30945,False,False
55,1,1.38193,1.499914,1.499988,40.06714,143,659.4102,38.84766,143,638.8278,20.5824,False,False
56,1,1.445481,1.499952,1.499989,32.44263,143,669.2546,41.72607,143,650.4984,18.75629,False,False
57,1,1.47382,1.499947,1.499991,39.78149,143,679.5067,41.72607,143,662.3207,17.18591,False,False
58,1,1.373972,1.499943,1.499991,40.00122,143,690.8148,41.72607,143,674.1431,16.67169,False,False
59,1,1.451443,1.499967,1.499992,32.65137,143,700.6282,41.72607,143,685.9655,14.66266,False,False
60,1,1.478907,1.499964,1.499993,40.00122,143,710.9414,41.72607,143,697.7879,13.1535,False,False
61,1,1.405923,1.499962,1.499994,38.62793,143,722.252,41.72607,143,709.6103,12.64172,False,False
62,1,1.468851,1.499977,1.499995,34.89258,143,731.5172,41.72607,143,721.4327,10.08447,False,False
63,1,1.286619,1.499976,1.499995,40.00122,143,742.3489,33.80493,143,731.8691,10.4798,False,False
64,1,1.434954,1.499985,1.499995,30.35522,143,752.9049,33.80493,143,741.4472,11.4577,False,False
65,1,1.471824,1.499984,1.499996,37.69409,143,762.5653,33.80493,143,751.0253,11.54004,False,False
66,1,1.363604,1.499983,1.499996,39.92432,143,773.7919,33.80493,143,760.6033,13.18854,False,False
67,1,1.445788,1.49999,1.499997,32.2998,143,783.7493,33.80493,143,770.1814,13.56787,False,False
68,1,1.4717,1.499989,1.499997,39.63867,143,793.9605,33.80493,143,779.7595,14.20105,False,False
69,1,1.377753,1.499988,1.499997,39.8584,143,805.2675,33.80493,143,789.3375,15.92993,False,False
70,1,1.443189,1.499993,1.499998,32.50854,143,815.0513,33.80493,143,798.9156,16.13574,False,False
