time,YellowCarCo,YellowCarCm,GreenCarCo,GreenCarCm,YellowCarSpeed,YellowCarPositionX,YellowCarPositionZ,GreenCarSpeed,GreenCarPositionX,GreenCarPositionZ,distance,CoButton,CmButton
0,1.42,1,1,1,0,143,100,0,143,60,40,False,False
1,1.42,1,1,1,32.79968,143,110.3134,40.14267,143,71.34145,38.97192,False,False
2,1.42,1,1,1,29.91989,143,118.9426,39.99985,143,82.69476,36.24786,False,False
3,1.42,1,1,1,29.91989,143,127.4199,40.14404,143,94.04887,33.37104,False,False
4,1.42,1,1,1,29.91852,143,135.8969,39.99985,143,105.4022,30.49466,False,False
5,1.42,1,1,1.327342,29.91852,143,144.3738,38.19946,143,116.529,27.84476,False,False
6,1.42,1,1,1.427467,29.91852,143,152.8507,36.97586,143,127.0842,25.76644,False,False
7,1.42,1.147648,1,1.462513,29.91852,143,161.3276,36.97174,143,137.5603,23.76733,False,False
8,1.42,1.409456,1,1.478489,29.91852,143,169.8045,36.97449,143,148.0363,21.76825,False,False
9,1.42,1.476273,1,1.486799,29.91852,143,178.2814,36.97449,143,158.5122,19.76918,False,False
10,1,1.487185,1,1.491501,29.92083,143.067,186.7567,36.97174,143,168.9883,17.76849,False,False
11,1,1.487185,1,1.494327,29.92083,143.4939,195.2235,36.97449,143,179.4643,15.75928,False,False
12,1,1.487185,1,1.641758,29.92083,143.9207,203.6903,36.97449,143,189.9403,13.75006,False,False
13,1,1.487185,1,1.514751,29.91852,144.0045,212.1653,36.97449,143,200.4163,11.74895,False,False
14,1,1.487185,1,1.498034,29.91852,144.0045,220.6422,36.25488,143,210.8864,9.755814,False,False
15,1,1.487185,1,1.498566,29.91852,144.0045,229.1191,22.93671,143,218.7169,10.40219,False,False
16,1,1.487185,1,1.575824,29.92001,143.5396,237.5492,22.93671,143,225.2156,12.33359,False,False
17,1,1.487185,1,1.57609,29.91852,141.9793,245.8691,22.93671,143,231.7144,14.15471,False,False
18,1,1.487185,1,1.499398,29.91852,141.9793,254.346,22.93671,143,238.2131,16.13289,False,False
19,1,1.487185,1,1.499539,29.92126,141.9793,262.8235,22.93671,143,244.7118,18.11171,False,False
20,1,1.487185,1.059714,1.499644,29.91861,143.2172,271.1748,23.36792,143,251.2153,19.95943,False,False
21,1,1.487185,1.308455,1.499723,29.92126,144.0201,279.5704,30.71228,143,258.8969,20.67349,False,False
22,1,1.487185,1.23302,1.499783,29.92126,144.0201,288.0481,35.02991,143,268.4744,19.57376,False,False
23,1,1.487185,1.141068,1.499828,29.92126,144.0201,296.5258,35.02991,143,278.3995,18.12631,False,False
24,1,1.487185,1.03743,1.499864,29.92126,144.0201,305.0035,35.02991,143,288.3246,16.67886,False,False
25,1,1.487185,1.29413,1.499891,29.9175,142.3143,313.3069,35.02991,143,298.2498,15.0571,False,False
26,1,1.487185,1.29413,1.499912,29.92126,141.9799,321.7504,35.02991,143,308.1749,13.57547,False,False
27,1,1.487185,1.215042,1.499929,29.92126,141.9799,330.2281,35.02991,143,318.1001,12.12802,False,False
28,1,1.487185,1.215042,1.499943,29.91805,142.7492,338.6272,35.02991,143,328.0252,10.60196,False,False
29,1,1.487185,1.392832,1.499953,29.92126,144.0201,346.975,25.66956,143,337.2486,9.726349,False,False
30,1,1.487185,1.344224,1.499962,29.92126,144.0201,355.4527,24.23035,143,344.1259,11.32675,False,False
31,1,1.487185,1.279026,1.499969,29.92126,144.0201,363.9304,24.23035,143,350.9912,12.93918,False,False
32,1,1.487185,1.196355,1.499974,29.92126,144.0201,372.4081,24.23035,143,357.8564,14.55161,False,False
33,1,1.487185,1.383911,1.499979,29.91805,142.7825,380.7593,24.23035,143,364.7217,16.03757,False,False
34,1,1.487185,1.461948,1.499982,29.92126,141.9799,389.1549,24.23035,143,371.587,17.56796,False,False
35,1,1.487185,1.442676,1.499985,29.92126,141.9799,397.6326,24.23035,143,378.4522,19.18039,False,False
36,1,1.487185,1.414511,1.499988,29.92167,142.0562,406.1084,28.55347,143,385.6897,20.41867,False,False
37,1,1.487185,1.414511,1.49999,29.92167,142.4881,414.5752,35.02991,143,394.8233,19.75189,False,False
38,1,1.487185,1.414511,1.499991,29.92153,142.9199,423.042,35.02991,143,404.7484,18.29355,False,False
39,1,1.487649,1.414511,1.727101,29.92042,143.3294,431.5092,35.02991,143,414.6736,16.83563,False,False
40,1,1.487649,1.414511,1.907201,29.92042,143.7543,439.976,35.02991,143,424.5987,15.37729,False,False
41,1,1.487649,1.374352,1.851948,29.92126,144.0044,448.4473,35.02991,143,434.5239,13.92343,False,False
42,1,1.487649,1.319061,1.772059,29.92126,144.0044,456.925,35.02991,143,444.449,12.47598,False,False
43,1,1.487649,1.246494,1.665963,29.92126,144.0044,465.4027,35.02991,143,454.3741,11.02853,False,False
44,1,1.487649,1.157011,1.539912,29.92126,144.0044,473.8804,32.15149,143,464.2274,9.652954,False,False
45,1,1.487649,1.364127,1.539912,29.92001,142.5104,482.207,23.87329,143,471.4973,10.70975,False,False
46,1,1.487649,1.364127,1.81153,29.92126,141.9793,490.631,23.87329,143,478.2614,12.36963,False,False
47,1,1.487649,1.305338,1.717073,29.92126,141.9793,499.1087,23.87329,143,485.0255,14.08322,False,False
48,1,1.487649,1.305338,1.90291,29.91861,142.5481,507.5283,23.87329,143,491.7896,15.73871,False,False
49,1,1.487649,1.432138,1.90291,29.91577,144.0202,515.8558,23.87329,143,498.5536,17.30219,False,False
50,1,1.487649,1.399348,1.845533,29.91577,144.0202,524.332,23.87329,143,505.3177,19.01422,False,False
51,1,1.487649,1.35321,1.763144,29.91577,144.0202,532.8081,27.61963,143,512.3624,20.44568,False,False
52,1,1.487649,1.290841,1.654752,29.91577,144.0202,541.2842,34.9585,143,521.2476,20.03662,False,False
53,1,1.487649,1.426218,1.654752,29.92344,142.9833,549.6563,34.9585,143,531.1525,18.50378,False,False
54,1,1.487649,1.476569,1.654752,29.91577,141.9795,558.0317,34.9585,143,541.0574,16.9743,False,False
55,1,1.487649,1.464429,1.527471,29.91577,141.9795,566.5079,34.9585,143,550.9623,15.54553,False,False
56,1,1.487649,1.446343,1.5,29.92344,142.0799,574.9739,34.9585,143,560.8672,14.10669,False,False
57,1,1.487649,1.483209,1.5,29.92399,143.7862,583.2789,34.9585,143,570.7722,12.50671,False,False
58,1,1.487649,1.474419,1.5,29.91577,144.0205,591.7315,34.9585,143,580.6771,11.05444,False,False
59,1,1.487649,1.461209,1.5,29.91577,144.0205,600.2076,32.44263,143,590.526,9.681641,False,False
60,1,1.487649,1.441585,1.5,29.91577,144.0205,608.6838,24.88403,143,597.996,10.68781,False,False
61,1,1.487649,1.441585,1.5,29.92344,143.4518,617.1028,24.88403,143,605.0464,12.0564,False,False
62,1,1.487649,1.481657,1.5,29.91577,141.9795,625.4313,24.88403,143,612.0969,13.33435,False,False
63,1,1.487649,1.472077,1.5,29.91577,141.9795,633.9074,24.88403,143,619.1474,14.76001,False,False
64,1,1.487649,1.45771,1.5,29.91577,141.9795,642.3835,24.88403,143,626.1979,16.18567,False,False
65,1,1.487649,1.45771,1.5,29.92167,142.3183,650.8524,24.88403,143,633.2484,17.604,False,False
66,1,1.487649,1.45771,1.696355,29.92167,142.7502,659.3192,24.88403,143,640.2988,19.02032,False,False
67,1,1.482389,1.45771,1.893785,29.92042,143.1628,667.7863,27.90527,143,647.5336,20.25269,False,False
68,1,1.482389,1.45771,1.968629,29.92042,143.5877,676.2531,34.9585,143,656.498,19.75513,False,False
69,1,1.482389,1.45771,1.991251,29.91577,144.0044,684.7201,34.9585,143,666.4029,18.3172,False,False
70,1,1.482389,1.436434,1.985226,29.91577,144.0044,693.1962,34.9585,143,676.3078,16.88843,False,False
71,1,1.482389,1.405509,1.975156,29.91577,144.0044,701.6724,34.9585,143,686.2127,15.45966,False,False
72,1,1.482389,1.361762,1.958513,29.91577,144.0044,710.1485,34.9585,143,696.1176,14.03088,False,False
73,1,1.482389,1.361762,1.988342,29.91408,143.1745,718.5407,34.9585,143,706.0225,12.51819,False,False
74,1,1.482389,1.453911,1.988342,29.91577,141.9797,726.8961,34.9585,143,715.9274,10.96863,False,False
75,1,1.482389,1.430861,1.980353,29.91577,141.9797,735.3722,31.35498,143,725.7224,9.649841,False,False
76,1,1.482389,1.397523,1.967073,29.91577,141.9797,743.8483,24.88403,143,733.0784,10.7699,False,False
77,1,1.482389,1.466754,1.967073,29.92399,143.5855,752.1633,24.88403,143,740.1289,12.03442,False,False
78,1,1.482389,1.466754,1.990806,29.91577,144.0205,760.5958,24.88403,143,747.1794,13.41644,False,False
79,1,1.482389,1.449789,1.98448,29.91577,144.0205,769.072,24.88403,143,754.2299,14.8421,False,False
80,1,1.482389,1.42484,1.973916,29.91577,144.0205,777.5481,24.88403,143,761.2803,16.26776,False,False
81,1,1.482389,1.42484,1.992754,29.92399,143.6525,785.9873,24.88403,143,768.3308,17.65649,False,False
82,1,1.482389,1.476107,1.992754,29.91577,141.9795,794.2956,24.88403,143,775.3813,18.91431,False,False
83,1,1.482389,1.463736,1.987751,29.91577,141.9795,802.7717,27.47681,143,782.5681,20.20361,False,False
84,1,1.482389,1.445318,1.979367,29.91577,141.9795,811.2479,34.81567,143,791.4125,19.83533,False,False
85,1,1.482389,1.482876,1.979367,29.92399,143.1171,819.6099,34.9585,143,801.3174,18.29242,False,False
